Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Request_Time,Request_Date,Request_Day,Request_Time_of_the_day,Drop_timestamp,Drop_Time,Drop_Date,Drop_Day
1238,City,243,Trip Completed,2016-07-11 21:43:00,21:43:00,2016-07-11,Monday,Night,2016-07-11 22:54:00,22:54:00,2016-07-11,Monday
1239,Airport,,No Cars Available,2016-07-11 21:34:00,21:34:00,2016-07-11,Monday,Night,,,,
1240,Airport,,No Cars Available,2016-07-11 21:43:00,21:43:00,2016-07-11,Monday,Night,,,,
1241,Airport,81,Trip Completed,2016-07-11 21:38:00,21:38:00,2016-07-11,Monday,Night,2016-07-11 22:42:00,22:42:00,2016-07-11,Monday
1242,Airport,,No Cars Available,2016-07-11 21:36:00,21:36:00,2016-07-11,Monday,Night,,,,
1243,Airport,,No Cars Available,2016-07-11 21:38:00,21:38:00,2016-07-11,Monday,Night,,,,
1244,City,299,Trip Completed,2016-07-11 21:38:00,21:38:00,2016-07-11,Monday,Night,2016-07-11 22:15:00,22:15:00,2016-07-11,Monday
1245,Airport,156,Cancelled,2016-07-11 21:41:00,21:41:00,2016-07-11,Monday,Night,,,,
1246,Airport,,No Cars Available,2016-07-11 21:47:00,21:47:00,2016-07-11,Monday,Night,,,,
1247,Airport,263,Trip Completed,2016-07-11 21:51:00,21:51:00,2016-07-11,Monday,Night,2016-07-11 22:47:00,22:47:00,2016-07-11,Monday
1248,Airport,,No Cars Available,2016-07-11 21:44:00,21:44:00,2016-07-11,Monday,Night,,,,
1249,Airport,,No Cars Available,2016-07-11 21:49:00,21:49:00,2016-07-11,Monday,Night,,,,
1250,Airport,,No Cars Available,2016-07-11 21:50:00,21:50:00,2016-07-11,Monday,Night,,,,
1251,City,295,Cancelled,2016-07-11 21:47:00,21:47:00,2016-07-11,Monday,Night,,,,
1252,City,86,Trip Completed,2016-07-11 21:51:00,21:51:00,2016-07-11,Monday,Night,2016-07-11 22:58:00,22:58:00,2016-07-11,Monday
1253,Airport,,No Cars Available,2016-07-11 21:58:00,21:58:00,2016-07-11,Monday,Night,,,,
1254,Airport,4,Cancelled,2016-07-11 21:53:00,21:53:00,2016-07-11,Monday,Night,,,,
1255,Airport,,No Cars Available,2016-07-11 21:54:00,21:54:00,2016-07-11,Monday,Night,,,,
1256,Airport,,No Cars Available,2016-07-11 21:55:00,21:55:00,2016-07-11,Monday,Night,,,,
1257,Airport,,No Cars Available,2016-07-11 21:55:00,21:55:00,2016-07-11,Monday,Night,,,,
1258,City,26,Trip Completed,2016-07-11 21:51:00,21:51:00,2016-07-11,Monday,Night,2016-07-11 23:00:00,23:00:00,2016-07-11,Monday
1259,Airport,,No Cars Available,2016-07-11 21:58:00,21:58:00,2016-07-11,Monday,Night,,,,
1260,Airport,142,Trip Completed,2016-07-11 21:59:00,21:59:00,2016-07-11,Monday,Night,2016-07-11 23:10:00,23:10:00,2016-07-11,Monday
1261,Airport,,No Cars Available,2016-07-11 22:01:00,22:01:00,2016-07-11,Monday,Late Night,,,,
1262,Airport,158,Trip Completed,2016-07-11 22:00:00,22:00:00,2016-07-11,Monday,Late Night,2016-07-11 23:04:00,23:04:00,2016-07-11,Monday
1263,Airport,,No Cars Available,2016-07-11 22:02:00,22:02:00,2016-07-11,Monday,Late Night,,,,
1264,Airport,,No Cars Available,2016-07-11 22:05:00,22:05:00,2016-07-11,Monday,Late Night,,,,
1265,Airport,,No Cars Available,2016-07-11 22:02:00,22:02:00,2016-07-11,Monday,Late Night,,,,
1266,Airport,138,Trip Completed,2016-07-11 22:00:00,22:00:00,2016-07-11,Monday,Late Night,2016-07-11 22:55:00,22:55:00,2016-07-11,Monday
1267,City,146,Cancelled,2016-07-11 22:01:00,22:01:00,2016-07-11,Monday,Late Night,,,,
1268,Airport,,No Cars Available,2016-07-11 22:04:00,22:04:00,2016-07-11,Monday,Late Night,,,,
1269,Airport,,No Cars Available,2016-07-11 21:59:00,21:59:00,2016-07-11,Monday,Night,,,,
1270,Airport,,No Cars Available,2016-07-11 22:00:00,22:00:00,2016-07-11,Monday,Late Night,,,,
1271,Airport,195,Trip Completed,2016-07-11 22:00:00,22:00:00,2016-07-11,Monday,Late Night,2016-07-11 22:38:00,22:38:00,2016-07-11,Monday
1272,Airport,262,Trip Completed,2016-07-11 22:00:00,22:00:00,2016-07-11,Monday,Late Night,2016-07-11 22:56:00,22:56:00,2016-07-11,Monday
1273,Airport,7,Trip Completed,2016-07-11 22:07:00,22:07:00,2016-07-11,Monday,Late Night,2016-07-11 23:12:00,23:12:00,2016-07-11,Monday
1274,City,35,Trip Completed,2016-07-11 22:01:00,22:01:00,2016-07-11,Monday,Late Night,2016-07-11 23:21:00,23:21:00,2016-07-11,Monday
1275,Airport,46,Trip Completed,2016-07-11 22:05:00,22:05:00,2016-07-11,Monday,Late Night,2016-07-11 23:02:00,23:02:00,2016-07-11,Monday
1276,Airport,,No Cars Available,2016-07-11 22:04:00,22:04:00,2016-07-11,Monday,Late Night,,,,
1277,City,80,Trip Completed,2016-07-11 22:04:00,22:04:00,2016-07-11,Monday,Late Night,2016-07-11 22:35:00,22:35:00,2016-07-11,Monday
1278,City,208,Trip Completed,2016-07-11 22:03:00,22:03:00,2016-07-11,Monday,Late Night,2016-07-11 23:05:00,23:05:00,2016-07-11,Monday
1279,City,258,Trip Completed,2016-07-11 22:11:00,22:11:00,2016-07-11,Monday,Late Night,2016-07-11 22:36:00,22:36:00,2016-07-11,Monday
1280,Airport,,No Cars Available,2016-07-11 22:09:00,22:09:00,2016-07-11,Monday,Late Night,,,,
1281,Airport,145,Trip Completed,2016-07-11 22:12:00,22:12:00,2016-07-11,Monday,Late Night,2016-07-11 22:51:00,22:51:00,2016-07-11,Monday
1282,Airport,,No Cars Available,2016-07-11 22:08:00,22:08:00,2016-07-11,Monday,Late Night,,,,
1283,City,193,Trip Completed,2016-07-11 22:09:00,22:09:00,2016-07-11,Monday,Late Night,2016-07-11 23:18:00,23:18:00,2016-07-11,Monday
1284,Airport,,No Cars Available,2016-07-11 22:17:00,22:17:00,2016-07-11,Monday,Late Night,,,,
1285,City,83,Trip Completed,2016-07-11 22:13:00,22:13:00,2016-07-11,Monday,Late Night,2016-07-11 23:17:00,23:17:00,2016-07-11,Monday
1286,Airport,60,Trip Completed,2016-07-11 22:18:00,22:18:00,2016-07-11,Monday,Late Night,2016-07-11 22:59:00,22:59:00,2016-07-11,Monday
1287,Airport,,No Cars Available,2016-07-11 22:20:00,22:20:00,2016-07-11,Monday,Late Night,,,,
1288,City,,No Cars Available,2016-07-11 22:20:00,22:20:00,2016-07-11,Monday,Late Night,,,,
1289,City,175,Trip Completed,2016-07-11 22:26:00,22:26:00,2016-07-11,Monday,Late Night,2016-07-11 22:55:00,22:55:00,2016-07-11,Monday
1290,City,289,Trip Completed,2016-07-11 22:23:00,22:23:00,2016-07-11,Monday,Late Night,2016-07-11 23:00:00,23:00:00,2016-07-11,Monday
1291,City,,No Cars Available,2016-07-11 22:25:00,22:25:00,2016-07-11,Monday,Late Night,,,,
1292,City,,No Cars Available,2016-07-11 22:23:00,22:23:00,2016-07-11,Monday,Late Night,,,,
1293,City,78,Trip Completed,2016-07-11 22:28:00,22:28:00,2016-07-11,Monday,Late Night,2016-07-11 23:24:00,23:24:00,2016-07-11,Monday
1294,City,87,Cancelled,2016-07-11 22:26:00,22:26:00,2016-07-11,Monday,Late Night,,,,
1295,City,222,Trip Completed,2016-07-11 22:25:00,22:25:00,2016-07-11,Monday,Late Night,2016-07-11 23:03:00,23:03:00,2016-07-11,Monday
1296,Airport,231,Trip Completed,2016-07-11 22:27:00,22:27:00,2016-07-11,Monday,Late Night,2016-07-11 23:37:00,23:37:00,2016-07-11,Monday
1297,City,91,Trip Completed,2016-07-11 22:22:00,22:22:00,2016-07-11,Monday,Late Night,2016-07-11 23:03:00,23:03:00,2016-07-11,Monday
1298,City,,No Cars Available,2016-07-11 22:28:00,22:28:00,2016-07-11,Monday,Late Night,,,,
1299,City,48,Trip Completed,2016-07-11 22:22:00,22:22:00,2016-07-11,Monday,Late Night,2016-07-11 23:06:00,23:06:00,2016-07-11,Monday
1300,City,73,Trip Completed,2016-07-11 22:31:00,22:31:00,2016-07-11,Monday,Late Night,2016-07-11 22:56:00,22:56:00,2016-07-11,Monday
1301,Airport,288,Trip Completed,2016-07-11 22:30:00,22:30:00,2016-07-11,Monday,Late Night,2016-07-11 23:13:00,23:13:00,2016-07-11,Monday
1302,City,,No Cars Available,2016-07-11 22:30:00,22:30:00,2016-07-11,Monday,Late Night,,,,
1303,City,44,Cancelled,2016-07-11 22:27:00,22:27:00,2016-07-11,Monday,Late Night,,,,
1304,City,,No Cars Available,2016-07-11 22:35:00,22:35:00,2016-07-11,Monday,Late Night,,,,
1305,City,,No Cars Available,2016-07-11 22:31:00,22:31:00,2016-07-11,Monday,Late Night,,,,
1306,Airport,203,Trip Completed,2016-07-11 22:39:00,22:39:00,2016-07-11,Monday,Late Night,2016-07-11 23:46:00,23:46:00,2016-07-11,Monday
1307,Airport,130,Trip Completed,2016-07-11 22:42:00,22:42:00,2016-07-11,Monday,Late Night,2016-07-11 23:07:00,23:07:00,2016-07-11,Monday
1308,City,182,Trip Completed,2016-07-11 22:41:00,22:41:00,2016-07-11,Monday,Late Night,2016-07-11 23:54:00,23:54:00,2016-07-11,Monday
1309,City,254,Trip Completed,2016-07-11 22:40:00,22:40:00,2016-07-11,Monday,Late Night,2016-07-11 23:15:00,23:15:00,2016-07-11,Monday
1310,City,257,Trip Completed,2016-07-11 22:45:00,22:45:00,2016-07-11,Monday,Late Night,2016-07-11 23:36:00,23:36:00,2016-07-11,Monday
1311,City,,No Cars Available,2016-07-11 22:49:00,22:49:00,2016-07-11,Monday,Late Night,,,,
1312,City,201,Trip Completed,2016-07-11 22:48:00,22:48:00,2016-07-11,Monday,Late Night,2016-07-11 23:37:00,23:37:00,2016-07-11,Monday
1313,Airport,,No Cars Available,2016-07-11 22:50:00,22:50:00,2016-07-11,Monday,Late Night,,,,
1314,Airport,194,Trip Completed,2016-07-11 22:44:00,22:44:00,2016-07-11,Monday,Late Night,2016-07-11 23:51:00,23:51:00,2016-07-11,Monday
1315,Airport,300,Trip Completed,2016-07-11 22:54:00,22:54:00,2016-07-11,Monday,Late Night,2016-07-11 23:35:00,23:35:00,2016-07-11,Monday
1316,City,118,Trip Completed,2016-07-11 22:54:00,22:54:00,2016-07-11,Monday,Late Night,2016-07-11 23:45:00,23:45:00,2016-07-11,Monday
1317,Airport,164,Trip Completed,2016-07-11 22:57:00,22:57:00,2016-07-11,Monday,Late Night,2016-07-11 23:52:00,23:52:00,2016-07-11,Monday
1318,City,207,Trip Completed,2016-07-11 22:51:00,22:51:00,2016-07-11,Monday,Late Night,2016-07-11 23:45:00,23:45:00,2016-07-11,Monday
1319,City,276,Trip Completed,2016-07-11 22:48:00,22:48:00,2016-07-11,Monday,Late Night,2016-07-11 23:43:00,23:43:00,2016-07-11,Monday
1320,City,174,Trip Completed,2016-07-11 22:52:00,22:52:00,2016-07-11,Monday,Late Night,2016-07-12 00:06:00,00:06:00,2016-07-12,Tuesday
1321,Airport,166,Trip Completed,2016-07-11 23:01:00,23:01:00,2016-07-11,Monday,Late Night,2016-07-12 00:05:00,00:05:00,2016-07-12,Tuesday
1322,Airport,,No Cars Available,2016-07-11 23:04:00,23:04:00,2016-07-11,Monday,Late Night,,,,
1323,City,,No Cars Available,2016-07-11 23:00:00,23:00:00,2016-07-11,Monday,Late Night,,,,
1324,City,177,Trip Completed,2016-07-11 22:59:00,22:59:00,2016-07-11,Monday,Late Night,2016-07-12 00:05:00,00:05:00,2016-07-12,Tuesday
1325,City,64,Cancelled,2016-07-11 23:06:00,23:06:00,2016-07-11,Monday,Late Night,,,,
1326,Airport,113,Trip Completed,2016-07-11 23:06:00,23:06:00,2016-07-11,Monday,Late Night,2016-07-12 00:07:00,00:07:00,2016-07-12,Tuesday
1327,Airport,,No Cars Available,2016-07-11 23:10:00,23:10:00,2016-07-11,Monday,Late Night,,,,
1328,Airport,,No Cars Available,2016-07-11 23:07:00,23:07:00,2016-07-11,Monday,Late Night,,,,
1329,Airport,67,Trip Completed,2016-07-11 23:10:00,23:10:00,2016-07-11,Monday,Late Night,2016-07-11 23:45:00,23:45:00,2016-07-11,Monday
1330,Airport,99,Trip Completed,2016-07-11 23:11:00,23:11:00,2016-07-11,Monday,Late Night,2016-07-12 00:14:00,00:14:00,2016-07-12,Tuesday
1331,Airport,,No Cars Available,2016-07-11 23:13:00,23:13:00,2016-07-11,Monday,Late Night,,,,
1332,City,,No Cars Available,2016-07-11 23:14:00,23:14:00,2016-07-11,Monday,Late Night,,,,
1333,City,296,Trip Completed,2016-07-11 23:17:00,23:17:00,2016-07-11,Monday,Late Night,2016-07-12 00:15:00,00:15:00,2016-07-12,Tuesday
1334,City,,No Cars Available,2016-07-11 23:19:00,23:19:00,2016-07-11,Monday,Late Night,,,,
1335,City,,No Cars Available,2016-07-11 23:20:00,23:20:00,2016-07-11,Monday,Late Night,,,,
1336,City,173,Trip Completed,2016-07-11 23:17:00,23:17:00,2016-07-11,Monday,Late Night,2016-07-11 23:52:00,23:52:00,2016-07-11,Monday
1337,Airport,,No Cars Available,2016-07-11 23:22:00,23:22:00,2016-07-11,Monday,Late Night,,,,
1338,Airport,102,Trip Completed,2016-07-11 23:23:00,23:23:00,2016-07-11,Monday,Late Night,2016-07-11 23:58:00,23:58:00,2016-07-11,Monday
1339,Airport,108,Trip Completed,2016-07-11 23:25:00,23:25:00,2016-07-11,Monday,Late Night,2016-07-12 00:32:00,00:32:00,2016-07-12,Tuesday
1340,City,57,Trip Completed,2016-07-11 23:22:00,23:22:00,2016-07-11,Monday,Late Night,2016-07-11 23:55:00,23:55:00,2016-07-11,Monday
1341,Airport,172,Trip Completed,2016-07-11 23:26:00,23:26:00,2016-07-11,Monday,Late Night,2016-07-12 00:06:00,00:06:00,2016-07-12,Tuesday
1342,City,,No Cars Available,2016-07-11 23:30:00,23:30:00,2016-07-11,Monday,Late Night,,,,
1343,City,237,Trip Completed,2016-07-11 23:37:00,23:37:00,2016-07-11,Monday,Late Night,2016-07-12 00:32:00,00:32:00,2016-07-12,Tuesday
1344,City,96,Trip Completed,2016-07-11 23:35:00,23:35:00,2016-07-11,Monday,Late Night,2016-07-12 00:39:00,00:39:00,2016-07-12,Tuesday
1345,Airport,186,Trip Completed,2016-07-11 23:37:00,23:37:00,2016-07-11,Monday,Late Night,2016-07-12 00:09:00,00:09:00,2016-07-12,Tuesday
1346,Airport,9,Trip Completed,2016-07-11 23:39:00,23:39:00,2016-07-11,Monday,Late Night,2016-07-12 00:23:00,00:23:00,2016-07-12,Tuesday
1347,City,,No Cars Available,2016-07-11 23:44:00,23:44:00,2016-07-11,Monday,Late Night,,,,
1348,City,,No Cars Available,2016-07-11 23:42:00,23:42:00,2016-07-11,Monday,Late Night,,,,
1349,Airport,61,Trip Completed,2016-07-11 23:41:00,23:41:00,2016-07-11,Monday,Late Night,2016-07-12 00:22:00,00:22:00,2016-07-12,Tuesday
1350,City,219,Trip Completed,2016-07-11 23:40:00,23:40:00,2016-07-11,Monday,Late Night,2016-07-12 00:26:00,00:26:00,2016-07-12,Tuesday
1351,Airport,94,Trip Completed,2016-07-11 23:44:00,23:44:00,2016-07-11,Monday,Late Night,2016-07-12 00:49:00,00:49:00,2016-07-12,Tuesday
1352,Airport,,No Cars Available,2016-07-11 23:49:00,23:49:00,2016-07-11,Monday,Late Night,,,,
1353,Airport,40,Trip Completed,2016-07-11 23:51:00,23:51:00,2016-07-11,Monday,Late Night,2016-07-12 00:34:00,00:34:00,2016-07-12,Tuesday
1354,City,242,Trip Completed,2016-07-11 23:45:00,23:45:00,2016-07-11,Monday,Late Night,2016-07-12 00:52:00,00:52:00,2016-07-12,Tuesday
1355,Airport,,No Cars Available,2016-07-11 23:45:00,23:45:00,2016-07-11,Monday,Late Night,,,,
1356,City,101,Cancelled,2016-07-11 23:42:00,23:42:00,2016-07-11,Monday,Late Night,,,,
1357,City,,No Cars Available,2016-07-11 23:52:00,23:52:00,2016-07-11,Monday,Late Night,,,,
1358,City,,No Cars Available,2016-07-11 23:57:00,23:57:00,2016-07-11,Monday,Late Night,,,,
1359,City,139,Trip Completed,2016-07-11 23:51:00,23:51:00,2016-07-11,Monday,Late Night,2016-07-12 00:50:00,00:50:00,2016-07-12,Tuesday
1360,City,144,Trip Completed,2016-07-11 23:54:00,23:54:00,2016-07-11,Monday,Late Night,2016-07-12 01:09:00,01:09:00,2016-07-12,Tuesday
1361,City,,No Cars Available,2016-07-11 23:58:00,23:58:00,2016-07-11,Monday,Late Night,,,,
1362,City,,No Cars Available,2016-07-11 00:02:00,00:02:00,2016-07-11,Monday,Late Night,,,,
1363,Airport,136,Trip Completed,2016-07-11 00:00:00,00:00:00,2016-07-11,Monday,Late Night,2016-07-11 01:11:00,01:11:00,2016-07-11,Monday
1364,City,,No Cars Available,2016-07-11 00:06:00,00:06:00,2016-07-11,Monday,Late Night,,,,
1365,City,229,Cancelled,2016-07-11 00:09:00,00:09:00,2016-07-11,Monday,Late Night,,,,
1366,City,,No Cars Available,2016-07-11 00:09:00,00:09:00,2016-07-11,Monday,Late Night,,,,
1367,City,155,Trip Completed,2016-07-11 00:05:00,00:05:00,2016-07-11,Monday,Late Night,2016-07-11 01:06:00,01:06:00,2016-07-11,Monday
1368,City,123,Trip Completed,2016-07-12 00:07:00,00:07:00,2016-07-12,Tuesday,Late Night,2016-07-12 00:50:00,00:50:00,2016-07-12,Tuesday
1369,Airport,152,Trip Completed,2016-07-12 00:15:00,00:15:00,2016-07-12,Tuesday,Late Night,2016-07-12 00:53:00,00:53:00,2016-07-12,Tuesday
1370,Airport,,No Cars Available,2016-07-12 00:22:00,00:22:00,2016-07-12,Tuesday,Late Night,,,,
1371,Airport,23,Trip Completed,2016-07-12 00:22:00,00:22:00,2016-07-12,Tuesday,Late Night,2016-07-12 01:33:00,01:33:00,2016-07-12,Tuesday
1372,City,,No Cars Available,2016-07-12 00:28:00,00:28:00,2016-07-12,Tuesday,Late Night,,,,
1373,City,,No Cars Available,2016-07-12 00:34:00,00:34:00,2016-07-12,Tuesday,Late Night,,,,
1374,Airport,,No Cars Available,2016-07-12 00:40:00,00:40:00,2016-07-12,Tuesday,Late Night,,,,
1375,City,,No Cars Available,2016-07-12 00:38:00,00:38:00,2016-07-12,Tuesday,Late Night,,,,
1376,Airport,,No Cars Available,2016-07-12 00:40:00,00:40:00,2016-07-12,Tuesday,Late Night,,,,
1377,Airport,294,Trip Completed,2016-07-12 00:54:00,00:54:00,2016-07-12,Tuesday,Late Night,2016-07-12 01:55:00,01:55:00,2016-07-12,Tuesday
1378,Airport,,No Cars Available,2016-07-12 00:59:00,00:59:00,2016-07-12,Tuesday,Late Night,,,,
1379,Airport,,No Cars Available,2016-07-12 00:58:00,00:58:00,2016-07-12,Tuesday,Late Night,,,,
1380,Airport,86,Trip Completed,2016-07-12 01:01:00,01:01:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 02:15:00,02:15:00,2016-07-12,Tuesday
1381,City,50,Cancelled,2016-07-12 01:07:00,01:07:00,2016-07-12,Tuesday,MidNight Hours,,,,
1382,City,252,Trip Completed,2016-07-12 01:03:00,01:03:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 01:38:00,01:38:00,2016-07-12,Tuesday
1383,City,291,Cancelled,2016-07-12 01:12:00,01:12:00,2016-07-12,Tuesday,MidNight Hours,,,,
1384,City,184,Trip Completed,2016-07-12 01:15:00,01:15:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 02:18:00,02:18:00,2016-07-12,Tuesday
1385,Airport,,No Cars Available,2016-07-12 01:28:00,01:28:00,2016-07-12,Tuesday,MidNight Hours,,,,
1386,Airport,110,Trip Completed,2016-07-12 01:30:00,01:30:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 02:42:00,02:42:00,2016-07-12,Tuesday
1387,Airport,281,Trip Completed,2016-07-12 01:33:00,01:33:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 02:18:00,02:18:00,2016-07-12,Tuesday
1388,City,,No Cars Available,2016-07-12 01:47:00,01:47:00,2016-07-12,Tuesday,MidNight Hours,,,,
1389,Airport,,No Cars Available,2016-07-12 01:54:00,01:54:00,2016-07-12,Tuesday,MidNight Hours,,,,
1390,Airport,,No Cars Available,2016-07-12 02:03:00,02:03:00,2016-07-12,Tuesday,MidNight Hours,,,,
1391,City,,No Cars Available,2016-07-12 02:09:00,02:09:00,2016-07-12,Tuesday,MidNight Hours,,,,
1392,City,,No Cars Available,2016-07-12 02:08:00,02:08:00,2016-07-12,Tuesday,MidNight Hours,,,,
1393,City,,No Cars Available,2016-07-12 02:08:00,02:08:00,2016-07-12,Tuesday,MidNight Hours,,,,
1394,Airport,,No Cars Available,2016-07-12 02:13:00,02:13:00,2016-07-12,Tuesday,MidNight Hours,,,,
1395,Airport,,No Cars Available,2016-07-12 02:24:00,02:24:00,2016-07-12,Tuesday,MidNight Hours,,,,
1396,Airport,,No Cars Available,2016-07-12 02:26:00,02:26:00,2016-07-12,Tuesday,MidNight Hours,,,,
1397,City,,No Cars Available,2016-07-12 02:33:00,02:33:00,2016-07-12,Tuesday,MidNight Hours,,,,
1398,City,,No Cars Available,2016-07-12 02:33:00,02:33:00,2016-07-12,Tuesday,MidNight Hours,,,,
1399,City,161,Trip Completed,2016-07-12 02:35:00,02:35:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 03:42:00,03:42:00,2016-07-12,Tuesday
1400,Airport,,No Cars Available,2016-07-12 02:36:00,02:36:00,2016-07-12,Tuesday,MidNight Hours,,,,
1401,City,110,Cancelled,2016-07-12 02:42:00,02:42:00,2016-07-12,Tuesday,MidNight Hours,,,,
1402,Airport,120,Trip Completed,2016-07-12 02:48:00,02:48:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 03:48:00,03:48:00,2016-07-12,Tuesday
1403,City,101,Cancelled,2016-07-12 02:39:00,02:39:00,2016-07-12,Tuesday,MidNight Hours,,,,
1404,Airport,,No Cars Available,2016-07-12 02:56:00,02:56:00,2016-07-12,Tuesday,MidNight Hours,,,,
1405,Airport,,No Cars Available,2016-07-12 02:57:00,02:57:00,2016-07-12,Tuesday,MidNight Hours,,,,
1406,Airport,30,Trip Completed,2016-07-12 03:02:00,03:02:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 03:55:00,03:55:00,2016-07-12,Tuesday
1407,Airport,,No Cars Available,2016-07-12 03:13:00,03:13:00,2016-07-12,Tuesday,MidNight Hours,,,,
1408,Airport,233,Trip Completed,2016-07-12 03:13:00,03:13:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 04:08:00,04:08:00,2016-07-12,Tuesday
1409,Airport,,No Cars Available,2016-07-12 03:13:00,03:13:00,2016-07-12,Tuesday,MidNight Hours,,,,
1410,Airport,18,Trip Completed,2016-07-12 03:14:00,03:14:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 04:27:00,04:27:00,2016-07-12,Tuesday
1411,City,,No Cars Available,2016-07-12 03:19:00,03:19:00,2016-07-12,Tuesday,MidNight Hours,,,,
1412,Airport,,No Cars Available,2016-07-12 03:19:00,03:19:00,2016-07-12,Tuesday,MidNight Hours,,,,
1413,City,,No Cars Available,2016-07-12 03:31:00,03:31:00,2016-07-12,Tuesday,MidNight Hours,,,,
1414,Airport,220,Trip Completed,2016-07-12 03:25:00,03:25:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 04:33:00,04:33:00,2016-07-12,Tuesday
1415,Airport,,No Cars Available,2016-07-12 03:23:00,03:23:00,2016-07-12,Tuesday,MidNight Hours,,,,
1416,City,,No Cars Available,2016-07-12 03:25:00,03:25:00,2016-07-12,Tuesday,MidNight Hours,,,,
1417,City,272,Trip Completed,2016-07-12 03:37:00,03:37:00,2016-07-12,Tuesday,MidNight Hours,2016-07-12 04:09:00,04:09:00,2016-07-12,Tuesday
1418,Airport,,No Cars Available,2016-07-12 03:51:00,03:51:00,2016-07-12,Tuesday,MidNight Hours,,,,
1419,City,239,Cancelled,2016-07-12 03:57:00,03:57:00,2016-07-12,Tuesday,MidNight Hours,,,,
1420,City,,No Cars Available,2016-07-12 04:02:00,04:02:00,2016-07-12,Tuesday,Early Morning,,,,
1421,City,,No Cars Available,2016-07-12 04:05:00,04:05:00,2016-07-12,Tuesday,Early Morning,,,,
1422,Airport,225,Trip Completed,2016-07-12 04:07:00,04:07:00,2016-07-12,Tuesday,Early Morning,2016-07-12 05:20:00,05:20:00,2016-07-12,Tuesday
1423,Airport,,No Cars Available,2016-07-12 04:15:00,04:15:00,2016-07-12,Tuesday,Early Morning,,,,
1424,Airport,,No Cars Available,2016-07-12 04:29:00,04:29:00,2016-07-12,Tuesday,Early Morning,,,,
1425,Airport,246,Trip Completed,2016-07-12 04:19:00,04:19:00,2016-07-12,Tuesday,Early Morning,2016-07-12 05:34:00,05:34:00,2016-07-12,Tuesday
1426,City,76,Cancelled,2016-07-12 04:24:00,04:24:00,2016-07-12,Tuesday,Early Morning,,,,
